text,user
LIVE: The President answers questions from students and faculty at Ivy Tech Community College in Indianapolis. http://t.co/v84rVrP58Z,BarackObama
Tune in at 2:15 p.m. ET to watch President Obama take questions from students on jobs and education at a town hall: http://t.co/jOMmTxPlUt,BarackObama
"The economy added 257,000 jobs in January, part of the strongest three-month growth since 1997. Let's keep it going: http://t.co/bXXbvC1n6k",BarackObama
Good news: Wind and solar energy have tripled since 2008. http://t.co/osh3AsFWqB,BarackObama
WATCH: No one's invincible. http://t.co/gDzSSCx1G5 #GetCovered,BarackObama
"Jake has coverage he can count on, for less than he expected. #GetCovered http://t.co/NjJhUDnUiR",BarackObama
The last chance to #GetCovered for 2015 is only days away. Find a plan today: http://t.co/4lQezMBknb http://t.co/oTh6b92jJ1,BarackObama
"Today, President Obama met with young immigrants whose lives are positively affected by #ImmigrationAction. http://t.co/bmYOO4TKwb",BarackObama
Not that much time left to #GetCovered: http://t.co/nf95N0Umwf,BarackObama
RT @OFA: Help commemorate #BlackHistoryMonthäóîit's on all of us to get involved and make a positive impact: http://t.co/HUpEY5KK9K,BarackObama
"Check out President Obama's comprehensive budget plan, and see how he's investing in middle-class families: http://t.co/gUcWhfu36y",BarackObama
"""We have to pass a budget that gives middle-class families the security they need to get ahead in the new economy."" äóîPresident Obama",BarackObama
LIVE: President Obama discusses how his budget will bring middle-class economics into the 21st century. http://t.co/9Y8HDe9GIE,BarackObama
"RT @OFA: Okay, campers, rise and shine. Another attempt to repeal Obamacare is making it coooold out there today.",BarackObama
"""I will keep doing everything I can to help more working families make ends meet and get ahead."" äóîPresident Obama http://t.co/exNWiYdigT",BarackObama
"In the weekly address, President Obama lays the foundation for focusing on middle-class economics: http://t.co/wOAIO5wiLj",BarackObama
Check getting covered off of your to-do list. Find a plan that works for you before the February 15th deadline: http://t.co/rV08U27qC2,BarackObama
"Climate change deniers, take note: The vast majority of Americans agree that it's time to #ActOnClimate. http://t.co/KTqwd2GQCV",BarackObama
Happening now: President Obama speaks about investing in precision medicine to improve health and disease treatment. http://t.co/uf2kRxhxe5,BarackObama
"Six years ago, the President signed the Lilly Ledbetter Fair Pay Actäóîbut the fight for equal pay is far from over. http://t.co/isSTQvlWZ1",BarackObama
Parents will always worry about their kids. Give them some peace of mindäóî#GetCovered today. http://t.co/DGuJEY9TwF #YoEnroll,BarackObama
RT @WhiteHouse: Worth a read: President Obama on his blueprint for middle-class economics äÊÍ http://t.co/7z81jGRcK9 #AmericaLeads http://t.cäó_,BarackObama
Get a state-by-state breakdown on how much the President's #ImmigrationAction will benefit the economy: http://t.co/Lo8J5Q83Ul,BarackObama
9.5 million Americans have signed up for coverageäóîand we're not done yet. http://t.co/sMCzitJ9zX,BarackObama
.@VP stops by @TheEllenShow with a message for young adults: Give your mom some peace of mind and #GetCovered. http://t.co/MqMOsk9bWK,BarackObama
"If you need health insurance, find a plan that's right for you right now: http://t.co/0UFJ8hjXWt #GetCovered",BarackObama
"""People want to see an agenda that moves us all forward."" Read President Obama's latest message to @OFA: http://t.co/AvnSlvXzD9",BarackObama
RT @WhiteHouse: Big news: President Obama just announced a comprehensive plan to protect Alaskaäó»s Arctic National Wildlife Refuge äÊÍ http://äó_,BarackObama
Watch the weekly address: We have to do everything we can to help more Americans get ahead in the new economy. http://t.co/78fbwjSDoQ,BarackObama
"""Somewhere, the sun is shining, the air is fresh, his team's behind him, and Mr. Classäóî'Mr. Cub'äóîis ready to play two."" äóîPresident Obama",BarackObama
LIVE: President Obama is speaking at the U.S. Conference of Mayors. Watch here: http://t.co/1VYEZxI1sE,BarackObama
These senators are at odds with 97% of climate scientists and NASA. #ActOnClimate http://t.co/zYUuwl7AFb,BarackObama
Watch: Don't be THAT person. Stop waiting around and #GetCovered today. http://t.co/JpjjF56nUh,BarackObama
"""I am deeply committed to protecting this core constitutional right."" äóîPresident Obama on the 42nd anniversary of #RoevWade",BarackObama
"Happening now: President Obama is being interviewed by @YouTube stars Bethany Mota, GloZell Green and Hank Green. http://t.co/zuQTNEQ40d",BarackObama
Read President Obama's latest message to @OFA supporters after his State of the Union address: http://t.co/0wx6bFgQ6b,BarackObama
Find out which senators just went on the record to say that man-made climate change isn't real: http://t.co/Nbeqct6iHG #ActOnClimate,BarackObama
LIVE: President Obama is speaking at @KUNews about middle-class economics. Tune in: http://t.co/DAJMCOnFQ1,BarackObama
Next stop: Kansas. Tune in at 12:25 p.m. ET to watch President Obama talk about middle-class economics. http://t.co/m4PValiRjb,BarackObama
"RT @OFA: After his State of the Union address, President Obama sent a message for OFA supporters. Read it here: http://t.co/BPshO1WHa8",BarackObama
"LIVE: A day after his State of the Union address, President Obama is in Idaho spekaing at @BoiseStateLive. Tune in: http://t.co/gDQwNgjSf3",BarackObama
President Obama is doing what he can to fight for middle-class families. Take a stand on this: http://t.co/fChzMIQOlZ,BarackObama
It's #BigBlockOfCheeseDay: Check out the schedule of White House staff answering your questions. http://t.co/g2EKBztnvL,BarackObama
Let's go. http://t.co/G7wWN15opl,BarackObama
"RT @OFA: The cynics are wrong. If you refuse to give in to cynicism, this is the movement for you: http://t.co/iq2CLxKyv6 #SOTU",BarackObama
"""Letäó»s begin this new chapteräóîtogetheräóîand letäó»s start the work right now."" äóîPresident Obama #SOTU #AmericaLeads",BarackObama
"""My fellow Americans, we too are a strong, tight-knit family. We, too, have made it through some hard times."" äóîPresident Obama #SOTU",BarackObama
"""I want future generations to know that we are a people that see our differences as a great gift."" äóîPresident Obama #SOTU",BarackObama
"""If you share the broad vision I outlined tonight, join me in the work at hand."" äóîPresident Obama #SOTU #AmericaLeads",BarackObama
"RT @WhiteHouse: ""I said this because I had seen it in my own life, in a nation that gave someone like me a chance."" äóîObama #SOTU http://t.cäó_",BarackObama
"""Itäó»s possible to shape a law that upholds our tradition as a nation of laws and a nation of immigrants."" äóîPresident Obama #SOTU",BarackObama
Retweet if you agree: #LoveIsLove. #SOTU http://t.co/rDiOb8I6w1,BarackObama
"""Iäó»ve seen something like gay marriage go from a wedge issue used to drive us apart to a story of freedom."" äóîPresident Obama #SOTU",BarackObama
"""I know the good, and optimistic, and big-hearted generosity of the American people."" äóî President Obama #SOTU",BarackObama
"""I still believe we are one people. I still believe that together, we can do great things, even when the odds are long."" äóîPresident Obama",BarackObama
"""I know how tempting such cynicism may be. But I still think the cynics are wrong."" äóîPresident Obama #SOTU",BarackObama
"""Leadingäó_äóîäó_alwaysäó_äóîäó_with the example of our values. Thatäó»s what makes us exceptional. Thatäó»s what keeps us strong."" äóî President Obama #SOTU",BarackObama
"""I will not let this Congress endanger the health of our children by turning back our efforts."" äóîPresident Obama #SOTU #ActOnClimate",BarackObama
"""14 of the 15 warmest years on record have all fallen in the first 15 years of this century."" äóîPresident Obama #SOTU #ActOnClimate",BarackObama
"""No challenge poses a greater threat to future generations than climate change."" äóîPresident Obama #SOTU #ActOnClimate",BarackObama
The science is clear: We have to #ActOnClimate. #SOTU http://t.co/G0cTqYub9q,BarackObama
"""When what you're doing hasn't worked for 50 years, it's time to try something new."" äóîPresident Obama #SOTU",BarackObama
RT @OFA: America should lead on science and technology and Americans should win the race on the kinds of discoveries that unleash new jobs.äó_,BarackObama
"RT @WhiteHouse: ""We need a tax code that truly helps working Americans"" äóîObama #SOTU #MiddleClassTaxCuts http://t.co/gjhKy292KG",BarackObama
"""We need a tax code that truly helps working Americans trying to get a leg up in the new economy."" äóîPresident Obama #SOTU",BarackObama
"""When it comes to issues like infrastructure and basic research, I know thereäó»s bipartisan support in this chamber."" äóîPresident Obama #SOTU",BarackObama
"""21st century businesses will rely on American science, technology, research and development."" äóîPresident Obama #SOTU",BarackObama
"""Letäó»s pass a bipartisan infrastructure plan that could create more than 30 times as many jobs per year.äó äóîPresident Obama #SOTU",BarackObama
"""To every CEO in America: If you want someone who will get the job done and done right, hire a veteran."" äóîPresident Obama #SOTU",BarackObama
"""As a new generation of veterans come home, we owe them every opportunity to live the American dream they helped defend."" äóîPresident Obama",BarackObama
"""Free community college is possibleäóîand I want to spread that idea all across America."" äóîPresident Obama #SOTU",BarackObama
"RT @OFA: If you're nodding your head during President Obama's #SOTU, you should be part of this: http://t.co/iq2CLxKyv6",BarackObama
"""Thatäó»s why I am sending this Congress a bold new plan to lower the cost of community collegeäóîto zero."" äóîPresident Obama #SOTU",BarackObama
"äóìWe still need laws that strengthen rather than weaken unions, and give American workers a voice.äó äóîPresident Obama #SOTU #AmericaLeads",BarackObama
"""If you truly believe you could work full-time and support a family on less than $15,000 a year, go try it."" äóîPresident Obama #RaiseTheWage",BarackObama
"""It's 2015. It's time."" äóîPresident Obama on equal pay #LeadOnLeave",BarackObama
"""Send me a bill that gives every worker in America the opportunity to earn seven days of paid sick leave."" äóîPresident Obama #SOTU",BarackObama
"""Weäó»re the only advanced country on Earth that doesnäó»t guarantee paid sick leave or paid maternity leave."" äóîPresident Obama #SOTU",BarackObama
Paid leave should be a right for all workersäóînot just a privilege. Let's #LeadOnLeave. #SOTU http://t.co/Jj1DwjgxZl,BarackObama
"RT @WhiteHouse: ""Itäó»s not a nice-to-haveäóîitäó»s a must-have. Itäó»s time we stop treating child care as a side issue"" äóîObama #SOTU http://t.co/äó_",BarackObama
"""Middle-class economics means helping working families feel more secure in a world of constant change."" äóîPresident Obama #SOTU",BarackObama
"""This country does best when everyone gets their fair shot."" äóîPresident Obama #SOTU",BarackObama
"RT @WhiteHouse: ""In the past yearäó_about 10 million uninsured Americans finally gained the security of health coverage."" äóîObama http://t.co/äó_",BarackObama
RT @OFA: It's time for Congress to help build an economy that works for everyone and not just for a few. #SOTU,BarackObama
"äóìTonight, together, letäó»s do more to restore the link between hard work and growing opportunity for every American.äó äóîPresident Obama #SOTU",BarackObama
Retweet if you agree with President Obama. #SOTU http://t.co/OgcHFJ3JSt,BarackObama
"Millions more now have the peace of mind that comes with having health insurance, thanks to #Obamacare. #SOTU http://t.co/vBmeYw3cSe",BarackObama
"""In the past year alone, about 10 million uninsured Americans finally gained the security of health coverage."" äóîPresident Obama #SOTU",BarackObama
"äóìOver the past five years, our businesses have created more than 11 million new jobs.äó äóîPresident Obama #SOTU",BarackObama
"""In two weeks, I will send this Congress a budget filled with ideas that are practical, not partisan."" äóîPresident Obama #SOTU",BarackObama
RT @OFA: Weäó»ve fought our way back from economic crisis. Itäó»s time for Congress to build on that momentum. #SOTU,BarackObama
"""It's now up to us to choose who we want to be over the next 15 years, and for decades to come."" äóîPresident Obama #SOTU",BarackObama
"""We salute the courage and sacrifice of every man and woman in this 9/11 generation who has served to keep us safe."" äóîPresident Obama #SOTU",BarackObama
"""More of our kids are graduating than ever before. More of our people are insured than ever before."" äóîPresident Obama #SOTU",BarackObama
"""Our unemployment rate is now lower than it was before the financial crisis."" äóîPresident Obama #SOTU",BarackObama
"""Tonight, after a breakthrough year for America, our economy is growing and creating jobs at the fastest pace since 1999."" äóîPresident Obama",BarackObama
LIVE: President Obama is delivering the State of the Union to Congress. Watch here: http://t.co/yLJOwMjNQM #SOTU,BarackObama
RT @WhiteHouse: President Obama's suiting up for the big speech. Watch at 9pm ET äÊÍ http://t.co/NKU3ndKHOu #YesWeTan http://t.co/l7EJZYVk9s,BarackObama
Here's the best place to watch President Obama deliver his sixth State of the Union at 9:00 p.m. ET: http://t.co/pAaAbU7ile #SOTU,BarackObama
Add your name: Take a stand for middle-class families. http://t.co/vfF26LUi24 #SOTU,BarackObama
"RT @OFA: While watching the #SOTU tonight, here's a fun game to play with friends. We call it Denier Bingo: http://t.co/PYwhyzWp1p #SpotTheäó_",BarackObama
"If you think it's time for Congress to get to work on an agenda that moves us forward, add your name: http://t.co/eYRBmRMX5d #SOTU",BarackObama
Watch: President Obama gives a behind-the-scenes look into tonight's #SOTU address. http://t.co/bCW5Kt2Jb4,BarackObama
"Tonight, the President will lay out how he plans to fight for middle-class families. Say you'll stand alongside him: http://t.co/LbWnTTWRNf",BarackObama
Don't miss the State of the Union address at 9:00 p.m. ET tonight. Tune in here: http://t.co/Q1OTaNWMYU #SOTU,BarackObama
Ready? http://t.co/0fStSyE4cy #SOTU http://t.co/mCCa93T9Wu,BarackObama
"RT @WhiteHouse: ""Go to http://t.co/TtStCWyWud to find a project happening right now near you."" äóîPresident Obama: http://t.co/n7wtFm4W9I #Maäó_",BarackObama
"""From Dr. King's courage, we draw strength and the resolve to continue climbing toward the promised land."" äóîPresident Obama #MLKDay",BarackObama
"Get ready: In the State of the Union, President Obama will outline policies to help middle-class families. http://t.co/dn5fLhlreX #SOTU",BarackObama
"""All of us have a right to be proud of the progress America has made."" äóîPresident Obama http://t.co/Yin24Qj1BH",BarackObama
"In the weekly address, President Obama previews his State of the Union address on Tuesday. Watch here: http://t.co/yIxVnT8ECX #SOTU",BarackObama
Wishing @FLOTUS the happiest birthday today. Thanks for being an inspiration every day of the year. http://t.co/TBK1J1rk51,BarackObama
RT @WhiteHouse: The cast of the West Wing äìñ@PressSec äìñCheese puns äìñBig Block of Cheese Day is coming back.Watch äÊÍ http://t.co/K5z49R1f3äó_,BarackObama
It's official: 2014 was the hottest year on record. http://t.co/u5ihOEufy5 It's time to #ActOnClimate.,BarackObama
"Thanks to #Obamacare, fewer people are facing financial distress because of medical bills. More from @nytimes: http://t.co/iy2s3t0Jna",BarackObama
Retweet if you believe solar energy is critical to America's future. #GoSolar,BarackObama
LAST CALL: Enroll now and have health insurance on February 1st. http://t.co/emXaM0wL9H,BarackObama
Read the latest op-ed from @vj44 about the importance of paid family leave: http://t.co/Oi2DfoPiT1 #LeadOnLeave,BarackObama
Enroll today for health insurance that starts on February 1st: http://t.co/Qm3BAyk7QQ http://t.co/g0Bl2r2znU,BarackObama
ICYMI: President Obama wants your internet to move faster. http://t.co/8D57Sqai3H #BetterBroadband,BarackObama
The U.S. solar industry is booming. Read more from @BW: http://t.co/115H58cMSw #SolarJobs,BarackObama
Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,BarackObama
President Obama is working to cut harmful methane emissions. More from @TIME: http://t.co/WA4v6QRvgr #ActOnClimate,BarackObama
LIVE: The President is discussing new steps to help Americans get access to #BetterBroadband. http://t.co/X1ANZyZ84l,BarackObama
Tune in at 3:40 p.m. ET to watch President Obama lay out new steps to increase access to #BetterBroadband: http://t.co/FJ0YJyn6GR,BarackObama
"Instead of passing comprehensive immigration reform, the House just voted to roll back progress. It's time for solutions, not politics.",BarackObama
Tomorrow is the last day to enroll for health coverage that begins on February 1st. Check your options: http://t.co/q4hpAp7rra #GetCovered,BarackObama
RT @WhiteHouse: BREAKING: Watch President Obama announce new steps to help more Americans access #BetterBroadband äÊÍ http://t.co/JD74w0fpzG,BarackObama
The deadline to #GetCovered is coming up fast. Don't miss your chance to find a plan that works for you: http://t.co/YWsmAswt3w,BarackObama
Have health insurance on February 1st. Sign up today. http://t.co/pmlelZkgTS #GetCovered http://t.co/HFoX0lt9t2,BarackObama
"Over 58 straight months of growth, the private sector has added 11.2 million jobs. http://t.co/QxGw6o5bG0",BarackObama
"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",BarackObama
"""When we Americans put our minds together and our shoulder to the wheel, there's nothing we can't do."" äóîPresident Obama #Cybersecurity",BarackObama
"""I hope Congress joins us in this national movement to protect the privacy of our children."" äóîPresident Obama #Cybersecurity",BarackObama
"""Michelle and I are like parents everywhereäóîwe want to make sure our children are being safe and smart online."" äóîPresident Obama",BarackObama
"""We want our kids privacy protectedäóîno matter where they sign on."" äóîPresident Obama #Cybersecurity",BarackObama
"""I'm announcing new steps to protect the identities and privacy of the American people."" äóîPresident Obama #Cybersecurity",BarackObama
"""If we're going to be connected, then we need to be protected."" äóîPresident Obama #Cybersecurity",BarackObama
"""Today, I'm focusing on how to better protect American consumers from identity theft."" äóîPresident Obama #Cybersecurity",BarackObama
WATCH: President Obama is speaking at the Federal Trade Commission about tackling consumer privacy. http://t.co/myqDWvYAYz,BarackObama
Watch the President speak at 11:55 a.m. ET about ways to tackle identity theft and improve confidence in technology: http://t.co/jZ6uwEMZoW,BarackObama
"""America is coming back. And I want to go full speed ahead."" äóîPresident Obama http://t.co/Tgfngj1TwO",BarackObama
Watch the weekly address: President Obama discusses America's resurgence and how he'll continue to build progress. http://t.co/OUVFM0TA73,BarackObama
LIVE: The President is in Knoxville discussing new initiatives to help Americans go to college. http://t.co/b2b3hluDsA #FreeCommunityCollege,BarackObama
"FACT: The annual average unemployment rate fell 1.2 percent between 2013 and 2014, the largest decline since 1984.",BarackObama
"It's official: The economy added 252,000 jobs in December, making 2014 the best year for job growth since 1999. http://t.co/GHTmyEO4kV",BarackObama
RT @WhiteHouse: BREAKING: Watch President Obama announce his #FreeCommunityCollege proposal äÊÍ http://t.co/8YTKdPKa7U https://t.co/vtM3wGwEUd,BarackObama
LIVE: President Obama is in Arizona speaking about the middle class and the housing market. http://t.co/PUWoJcgJr3,BarackObama
President Obama is speaking at 12:45 p.m. ET about how far the housing market has come since the recession. Tune in: http://t.co/5l9UIw04Wp,BarackObama
"If you don't have health insurance, #GetCovered today: http://t.co/sNkyTfr9y5",BarackObama
Great news: The uninsured rate in the U.S. has dropped to 12.9 percent. http://t.co/NN9hlDz4lU #Obamacare,BarackObama
"""America's coming back. And I'm going to be on your side every step of the way."" äóîPresident Obama #MadeInAmerica",BarackObama
"""We may not all be rooting for the Lions, but America is rooting for Detroit."" äóîPresident Obama",BarackObama
"""Saving the American auto industry was the right thing to do."" äóîPresident Obama #MadeInAmerica",BarackObama
"""No matter how tough times get, Americans are tougher."" äóîPresident Obama #MadeInAmerica",BarackObama
"""We can help every American get the education they need to get ahead in this country."" äóîPresident Obama",BarackObama
"""America's resurgence is real. Don't let anybody tell you otherwise."" äóîPresident Obama #MadeInAmerica",BarackObama
"""We've now had a 57-month streak of private-sector job creation."" äóîPresident Obama #MadeInAmerica",BarackObama
"""Last year was the strongest year for job growth since the 1990s."" äóîPresident Obama #MadeInAmerica",BarackObama
"""Detroit always comes back."" äóîPresident Obama",BarackObama
LIVE: The President is speaking about his decision to save the American auto industry and over 1 million jobs. http://t.co/w9DcbxkqM4,BarackObama
RT @WhiteHouse: The resurgence of the American auto industry in 3 GIFs äÊÍ http://t.co/lVZvjcwtZz #MadeInAmerica http://t.co/TVZWx5KEt0,BarackObama
Tune in at 3:45 p.m. ET to watch President Obama speak from Michigan about the resurgent American auto industry: http://t.co/pulmupK8pw,BarackObama
Having health care is a big deal. Check out your options today: http://t.co/AWge8ONMEc #GetCovered,BarackObama
Don't forget: This is why we fought for health care reform. http://t.co/flVyNsADeB,BarackObama
RT @NationalZoo: Today was Bao Bao's first time playing in the snow! And she totally rocked it. http://t.co/gT3dDa92fh,BarackObama
"After almost a week into the new year, keep up your #Healthy2015 resolution by getting covered: http://t.co/7L2KuOebhk",BarackObama
RT @OFA_FL: Retweet to help celebrate the first day of same-sex marriages in the Sunshine State. #LoveisLove http://t.co/fAhCFj5rZ1,BarackObama
"""Obamacare's guaranteed health coverage changes lives in first year"" More from @latimes: http://t.co/m6779CFYYq",BarackObama
Take care of yourself todayäóî#GetCovered for tomorrow: http://t.co/K6YlS8Nqvp,BarackObama
"""I will miss Stuart Scott ... Over the years, he entertained us, and in the end, he inspired usäóîwith courage and love."" äóîPresident Obama",BarackObama
Watch the weekly address: @VP Biden wants people to #GetCovered in the new year. http://t.co/qgvyiUqMAy,BarackObama
Today is a great day to #GetCovered: http://t.co/byEF3kuhPO,BarackObama
Make getting health insurance one of the first things you do this year: http://t.co/cKqOOpYAmL,BarackObama
Here's to a happy and healthy 2015.,BarackObama
LAST CALL: Chip in to keep building a truly grassroots movement. http://t.co/HBlfeiP9Xx,BarackObama
MIDNIGHT DEADLINE: Chip in now to keep pushing this movement forward. http://t.co/4WrpJWXTYH,BarackObama
Own a part of this movementäóîchip in now: http://t.co/nXfjR8saF0,BarackObama
What motivates you to fight for change? Take this one-question survey: http://t.co/2cAkZL0Pd5,BarackObama
"Before the ball drops, make sure you chip in to help fight for change in 2015: http://t.co/m9rFZYIPyI",BarackObama
Let's fight for progress next year: http://t.co/FnSnZ2w947 http://t.co/M5eLrCJmXl,BarackObama
President Obama wants to know what's at the top of your agenda in 2015: http://t.co/IrFOeMq4We,BarackObama
Not much time leftäóîchip in and help start 2015 strong: http://t.co/q1wOgs79Wd,BarackObama
This is how grassroots organizing is making progress in the fight to reduce gun violence: http://t.co/uNPuiyArZz,BarackObama
Your support is building a movement of millions: http://t.co/Xaxw5nW2dE,BarackObama
This deadline matters for anyone who believes in fighting for changeäóîchip in today: http://t.co/uuowMGeGbP,BarackObama
Don't let up. Keep fighting for what you believe inäóîchip in right now: http://t.co/NH3zVlypbU,BarackObama
"Your voice matters. Own a piece of this movement, and let's start 2015 off strong: http://t.co/IRXaMGSmhd http://t.co/NiEqKhU3Ne",BarackObama
You can make a difference for next year right nowäóîchip in today: http://t.co/QkcqRBJ8Cw,BarackObama
Take this surveyäóîit's only one question: http://t.co/S5cMYwNwyM http://t.co/Iypp6BaRLg,BarackObama
Let's start 2015 strongäóîchip in right now: http://t.co/9cgXroTncH,BarackObama
Take a moment and say what you're ready to fight for in 2015: http://t.co/aACkumiQ2a,BarackObama
See why 2014 was a breakthrough year for America: http://t.co/N9MTRCk2Tr,BarackObama
Chip in to be a part of this movement for change: http://t.co/sF6Dt2CVOE,BarackObama
There's a lot to do next yearäóîchip in right now: http://t.co/WDiIh17x5W,BarackObama
Your commitment makes this grassroots movement what it is. Own a piece of it: http://t.co/yigPpDypzD http://t.co/vm4jQBLacQ,BarackObama
Send a messageäóîshow you stand with progress in 2015: http://t.co/YtUW3yhGmN,BarackObama
This will take you less than a minute: http://t.co/jDFr1rASkp http://t.co/nGlIQyNV2S,BarackObama
Chip in if you want to help make progress on the issues you care most about next year: http://t.co/zjfFDAuN3H,BarackObama
"President Obama: ""I won't stop fighting for the American people until the day I leave this office. That's a promise."" http://t.co/nSu23qqy51",BarackObama
This is a big deadlineäóîdon't miss out. http://t.co/ZD8kRmtvrd,BarackObama
Answer this one question survey: What issue will you keep fighting for in 2015? http://t.co/b3cA5hFOAs,BarackObama
Read President Obama's latest message to @OFA supporters about fighting alongside him in 2015: http://t.co/etpJ9hKCXl,BarackObama
Grassroots organizing: This is worth investing in. http://t.co/JhGk7WzYb2,BarackObama
"""Michelle and I extend our warmest wishes to those celebrating Kwanzaa this holiday season."" äóîPresident Obama",BarackObama
ICYMI: Our economy is growing at its fastest pace in 11 years. http://t.co/V8PQsi0xTV,BarackObama
Watch President Obama and the First Lady wish all Americans a merry Christmas and happy holidays: http://t.co/qka9eDzema,BarackObama
Have a merry Christmas. http://t.co/GSZGooiSuV,BarackObama
Say hello to friends you know and everyone you meet. http://t.co/1dqIXBb5En,BarackObama
LAST CHANCE: Sign this holiday card for President Obama before it's too late. http://t.co/91anPLpWbw,BarackObama
Plan ahead and #GetCovered: http://t.co/lx0wqqvoew http://t.co/tnWkhhBaxs,BarackObama
President Obama vowed that 2014 would be a year of action. Read how he delivered on that promise: http://t.co/MOneLVsomF,BarackObama
RT @WhiteHouse: Wages: äÊïGDP: äÊïConsumer spending: äÊïBusiness investment: äÊïhttp://t.co/whKbGHr7EU http://t.co/neMAb4ZXli,BarackObama
"In the third quarter, the U.S. economy grew at its strongest rate in over a decade. Read more: http://t.co/RvRppypYH2",BarackObama
Only a few hours left to make sure your name is on @OFA's holiday card for President Obama: http://t.co/Y17OyoMSOy,BarackObama
It's the holiday seasonäóîsign this card for President Obama: http://t.co/1hMgLtyJF4,BarackObama
You care about your loved ones. So make sure they get covered: http://t.co/a5M6hCqHJr http://t.co/jcnUme7Kpz,BarackObama
There's still time to sign the @OFA holiday card for the President: http://t.co/5OjHNUN4Ry http://t.co/A5zmhyNqvH,BarackObama
"""Pick any metric you wantäóîAmericaäó»s resurgence is real."" Watch President Obama's weekly address: http://t.co/netUWCKifQ",BarackObama
"When you're with your family this holiday season, talk to your loved ones about getting covered: http://t.co/kC7gtb9kVW",BarackObama
"In this week's address, President Obama reflects on the progress we made in 2014. http://t.co/tFvgPaMpln",BarackObama
Five reasons why 2014 was a breakthrough year for America: http://t.co/jDHOxCD1qu h/t @pfeiffer44,BarackObama
Happening now: President Obama is holding a news conference. Tune in here: http://t.co/N63V3ISNRt,BarackObama
Be prepared. #GetCovered today: http://t.co/HwTIybUwwu #BuyNowSaveLater http://t.co/kWiW9Z0lhN,BarackObama
Send season's greetings to President Obamaäóîyou can even include a personal note: http://t.co/S7sdjc1ti3,BarackObama
"After nine years, the best source of ""truthiness"" is coming to an end. Congratulations @StephenAtHome. http://t.co/JXAj5ATaxz",BarackObama
You don't need a stamp to send this holiday card: http://t.co/6A2LrzrfdI http://t.co/HLrlPExFvZ,BarackObama
These folks are ready to lead in the fight against climate change: http://t.co/NTe2Ud0HVj #ActOnClimate,BarackObama
Wish the President happy holidays. Sign OFA's card: http://t.co/1gu5jGVUm1,BarackObama
"""Number of Uninsured Americans Near Historic Low"" More from @TIME: http://t.co/dPh09nEq5f #Obamacare",BarackObama
It's beginning to look a lot like holiday card season. Sign @OFA's card for President Obama: http://t.co/Vt6jYma7ol http://t.co/ImEmwOds7o,BarackObama
"""Obamacareäó»s Best Week Yet Brings 1 Million New Sign-Ups"" More from @business: http://t.co/cg8dNfzgg4",BarackObama
Sign @OFA's holiday card for President Obamaäóîthen send a note to tell him what you'll be fighting for in 2015: http://t.co/ViIt9CvxED,BarackObama
Happening now: President Obama delivers a statement on Cuba. http://t.co/CubTW5ywQZ,BarackObama
"WATCH: President Obama took action to protect Bristol Bay in Alaska, one of America's greatest natural treasures. http://t.co/zy2NmVYVcb",BarackObama
Chag Sameach. #HappyHanukkah,BarackObama
RT @OFA: ICYMI: Our economy just experienced a record-setting 57 straight months of job growth in the private sector. http://t.co/RTDUpi7VOD,BarackObama
Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj,BarackObama
LAST CALL: There are only a few hours left to enroll for coverage that starts January 1st. http://t.co/h621ydbl5q #GetCovered,BarackObama
Today is your last chance to enroll for health coverage that starts New Year's Day: http://t.co/ub7eg9YXPk,BarackObama
Get covered today: Sign up right now to get health coverage that begins January 1st. http://t.co/PTsdtrU0jU,BarackObama
"""When the world calls on America, we call on youäóîour men and women in uniform."" äóîPresident Obama #JoiningForces",BarackObama
"""We're free and safe and secure over here because you're willing to serve over there."" äóîPresident Obama #JoiningForces",BarackObama
"""We can never thank you enough."" äóîPresident Obama addressing the troops #JoiningForces",BarackObama
"""When it comes to our troops ... We stand united."" äóîPresident Obama #JoiningForces",BarackObama
LIVE: President Obama is in New Jersey thanking the troops for all they do for our country. Tune in: http://t.co/fIXYoTgtB2,BarackObama
President Obama is speaking to American troops at 2:45 p.m. ET to express his gratitude for their service: http://t.co/79jE6etBTj,BarackObama
DEADLINE: Sign up today for health insurance that starts on January 1st. http://t.co/8o14g0EACw http://t.co/6ZwusSVbPe,BarackObama
You don't have much time left to start 2015 with health insurance. Sign up here: http://t.co/Npmwx8ZfwN #GetCovered,BarackObama
Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://t.co/JyK9eKqRyP http://t.co/5MmJojpa4C,BarackObama
"Get covered today, and you'll have health insurance on day one of 2015: http://t.co/uDxnuG0fjr",BarackObama
Tomorrow is the deadline to enroll for health coverage that starts January 1st. Sign up right now: http://t.co/jNJRJyhBnw #GetCovered,BarackObama
You don't have much time left to get health insurance by January 1st. #GetCovered now: http://t.co/FOYrniPjSw http://t.co/g1WiBqQ80N,BarackObama
Start 2015 with health insurance: http://t.co/wMa9lnXr19 #GetCovered http://t.co/3YnxhWKZAF,BarackObama
